DATE,TIME,NB_ JUNCTIONS,NB_speed,NB_traffic_conditions,SB_JUNCTIONS,SB_speed,SB_traffic_conditions,DAYS
02/03/2022,0,J6 - J6A,51,None,J6A - J6,70,None,Wednesday
02/03/2022,0,J5 - J6,62,None,J6 - J5,70,None,Wednesday
02/03/2022,0,J4 - J5,65,Roadworks,J5 - J4,66,None,Wednesday
02/03/2022,0,J2 - J4,66,Roadworks,J4 - J2,58,Roadworks,Wednesday
02/03/2022,0,J1 - J2,66,Roadworks,J2 - J1,58,None,Wednesday
02/03/2022,3,J47- J48,70,None,J48 - J47,69,None,Wednesday
02/03/2022,3,J46 - J47,70,None,J47 - J46,70,None,Wednesday
02/03/2022,3,J45 -J46,70,None,J46 - J45,69,None,Wednesday
02/03/2022,3,J43|44 - J45,69,None,J45 - J43|44,66,None,Wednesday
02/03/2022,3,J42 - J43|44,68,None,J43|44 - J42,69,None,Wednesday
02/03/2022,3,J41 - J42,66,None,J42 - J41,69,None,Wednesday
02/03/2022,3,J40 - J41,67,None,J41 - J40,68,None,Wednesday
02/03/2022,3,J39- J40,70,None,J40 - J39,69,None,Wednesday
02/03/2022,3,J38 - J39,70,None,J39 - J38,70,None,Wednesday
02/03/2022,3,J37 - J38,70,None,J38 - J37,70,None,Wednesday
02/03/2022,3,J36 - J37,70,None,J37 - J36,67,None,Wednesday
02/03/2022,3,J35A - J36,70,None,J36 - J35A,66,None,Wednesday
02/03/2022,3,J35 - J35A,62,None,J35A - J35,70,None,Wednesday
02/03/2022,3,J34 - J35,63,None,J35 - J34,67,None,Wednesday
02/03/2022,3,J33 - J34,60,None,J34 - J33,64,None,Wednesday
02/03/2022,3,J32 - J33,59,None,J33 - J32,67,None,Wednesday
02/03/2022,3,J31 - J32,67,None,J32 - J31,64,None,Wednesday
02/03/2022,3,J30 - J31,66,None,J31 - J30,66,None,Wednesday
02/03/2022,3,J29A - J30,36,None,J30 - J29A,67,None,Wednesday
02/03/2022,3,J29 - J29A,46,None,J29A - J29,67,None,Wednesday
02/03/2022,3,J28 - J29,69,None,J29 - J28,60,None,Wednesday
02/03/2022,3,J27 - J28,48,Roadworks,J28 - J27,65,None,Wednesday
02/03/2022,3,J26 - J27,69,None,J27 - J26,64,None,Wednesday
02/03/2022,3,J25 - J26,68,None,J26 - J25,54,None,Wednesday
02/03/2022,3,J24A -J25,66,Roadworks,J25 - J24A,52,None,Wednesday
02/03/2022,3,J24 - J24A,70,None,J24A - J24,47,None,Wednesday
02/03/2022,3,J23A - J24,67,Roadworks,J24 - J23A,45,None,Wednesday
02/03/2022,3,J23 - J23A,59,None,J23A - J23,70,None,Wednesday
02/03/2022,3,J22 - J23,61,None,J23 - J22,65,None,Wednesday
02/03/2022,3,J21A - J22,62,None,J22 - J21A,66,None,Wednesday
02/03/2022,3,J21- J21A,69,None,J21A - J21,65,None,Wednesday
02/03/2022,3,J20 - J21,68,None,J21 - J20,68,None,Wednesday
02/03/2022,3,J19 - J20,70,None,J20 - J19,70,None,Wednesday
02/03/2022,3,J18 - J19,63,None,J19 - J18,70,None,Wednesday
02/03/2022,3,J17 - J18,68,None,J18 - J17,66,None,Wednesday
02/03/2022,3,J16 - J17,62,None,J17 - J16,65,Incident,Wednesday
02/03/2022,3,J15A - J16,52,None,J16 - J15A,57,None,Wednesday
02/03/2022,3,J15 - J15A,51,None,J15A - J15,57,None,Wednesday
02/03/2022,3,J14 - J15,56,None,J15 - J14,59,None,Wednesday
02/03/2022,3,J13 - J14,54,None,J14 - J13,62,None,Wednesday
02/03/2022,3,J12 - J13,53,None,J13 - J12,61,None,Wednesday
02/03/2022,3,J11A -  J12,57,None,J12 - J11A,57,Roadworks,Wednesday
02/03/2022,3,J11 - J11A,59,None,J11A - J11,56,Roadworks,Wednesday
02/03/2022,3,J10 - J11,51,None,J11 - J10,64,Roadworks,Wednesday
02/03/2022,3,J9 - J10,63,None,J10 - J9,68,None,Wednesday
02/03/2022,3,J8 -J9,67,None,J9 - J8,65,None,Wednesday
02/03/2022,3,J7 - J8,60,None,J8 - J7,59,None,Wednesday
02/03/2022,3,J6A -  J7,63,None,J7 - J6A,63,None,Wednesday
02/03/2022,3,J6 - J6A,63,None,J6A - J6,69,None,Wednesday
02/03/2022,3,J5 - J6,58,None,J6 - J5,70,None,Wednesday
02/03/2022,3,J4 - J5,58,None,J5 - J4,70,None,Wednesday
02/03/2022,3,J2 - J4,63,None,J4 - J2,70,None,Wednesday
02/03/2022,3,J1 - J2,63,None,J2 - J1,62,None,Wednesday
02/03/2022,6,J47- J48,63,None,J48 - J47,66,None,Wednesday
02/03/2022,6,J46 - J47,58,None,J47 - J46,70,Roadworks,Wednesday
02/03/2022,6,J45 -J46,56,None,J46 - J45,70,None,Wednesday
02/03/2022,6,J43|44 - J45,57,None,J45 - J43|44,65,None,Wednesday
02/03/2022,6,J42 - J43|44,58,None,J43|44 - J42,65,None,Wednesday
02/03/2022,6,J41 - J42,61,None,J42 - J41,67,None,Wednesday
02/03/2022,6,J40 - J41,63,None,J41 - J40,70,None,Wednesday
02/03/2022,6,J39- J40,60,None,J40 - J39,64,None,Wednesday
02/03/2022,6,J38 - J39,64,None,J39 - J38,68,None,Wednesday
02/03/2022,6,J37 - J38,68,None,J38 - J37,70,None,Wednesday
02/03/2022,6,J36 - J37,63,None,J37 - J36,66,None,Wednesday
02/03/2022,6,J35A - J36,62,None,J36 - J35A,63,None,Wednesday
02/03/2022,6,J35 - J35A,64,None,J35A - J35,70,None,Wednesday
02/03/2022,6,J34 - J35,67,Roadworks,J35 - J34,66,None,Wednesday
02/03/2022,6,J33 - J34,64,Roadworks,J34 - J33,62,None,Wednesday
02/03/2022,6,J32 - J33,67,None,J33 - J32,64,None,Wednesday
02/03/2022,6,J31 - J32,64,None,J32 - J31,69,None,Wednesday
02/03/2022,6,J30 - J31,64,None,J31 - J30,70,None,Wednesday
02/03/2022,6,J29A - J30,64,None,J30 - J29A,69,None,Wednesday
02/03/2022,6,J29 - J29A,68,None,J29A - J29,68,None,Wednesday
02/03/2022,6,J28 - J29,66,None,J29 - J28,63,None,Wednesday
02/03/2022,6,J27 - J28,64,None,J28 - J27,56,Roadworks,Wednesday
02/03/2022,6,J26 - J27,65,None,J27 - J26,63,Roadworks,Wednesday
02/03/2022,6,J25 - J26,63,None,J26 - J25,60,None,Wednesday
02/03/2022,6,J24A -J25,64,Roadworks,J25 - J24A,64,None,Wednesday
02/03/2022,6,J24 - J24A,69,Roadworks,J24A - J24,63,None,Wednesday
02/03/2022,6,J23A - J24,67,Roadworks,J24 - J23A,62,Roadworks,Wednesday
02/03/2022,6,J23 - J23A,67,Roadworks,J23A - J23,60,Roadworks,Wednesday
02/03/2022,6,J22 - J23,67,None,J23 - J22,59,None,Wednesday
02/03/2022,6,J21A - J22,70,None,J22 - J21A,65,None,Wednesday
02/03/2022,6,J21- J21A,67,None,J21A - J21,61,Roadworks,Wednesday
02/03/2022,6,J20 - J21,66,Roadworks,J21 - J20,61,Roadworks,Wednesday
02/03/2022,6,J19 - J20,67,None,J20 - J19,61,None,Wednesday
02/03/2022,6,J18 - J19,65,None,J19 - J18,66,None,Wednesday
02/03/2022,6,J17 - J18,67,None,J18 - J17,66,None,Wednesday
02/03/2022,6,J16 - J17,64,None,J17 - J16,63,None,Wednesday
02/03/2022,6,J15A - J16,55,Roadworks,J16 - J15A,55,Roadworks,Wednesday
02/03/2022,6,J15 - J15A,52,None,J15A - J15,56,Roadworks,Wednesday
02/03/2022,6,J14 - J15,56,Roadworks,J15 - J14,56,Roadworks,Wednesday
02/03/2022,6,J13 - J14,56,Roadworks,J14 - J13,57,Roadworks,Wednesday
02/03/2022,6,J12 - J13,58,Roadworks,J13 - J12,62,None,Wednesday
02/03/2022,6,J11A -  J12,60,None,J12 - J11A,54,None,Wednesday
02/03/2022,6,J11 - J11A,57,None,J11A - J11,26,None,Wednesday
02/03/2022,6,J10 - J11,58,None,J11 - J10,35,None,Wednesday
02/03/2022,6,J9 - J10,59,None,J10 - J9,36,None,Wednesday
02/03/2022,6,J8 -J9,60,None,J9 - J8,44,None,Wednesday
02/03/2022,6,J7 - J8,57,None,J8 - J7,49,None,Wednesday
02/03/2022,6,J6A -  J7,62,None,J7 - J6A,59,None,Wednesday
02/03/2022,6,J6 - J6A,68,None,J6A - J6,63,None,Wednesday
02/03/2022,6,J5 - J6,67,None,J6 - J5,58,None,Wednesday
02/03/2022,6,J4 - J5,65,Roadworks,J5 - J4,60,None,Wednesday
02/03/2022,6,J2 - J4,68,None,J4 - J2,58,None,Wednesday
02/03/2022,6,J1 - J2,70,None,J2 - J1,34,None,Wednesday
02/03/2022,9,J47- J48,64,None,J48 - J47,55,None,Wednesday
02/03/2022,9,J46 - J47,66,None,J47 - J46,68,None,Wednesday
02/03/2022,9,J45 -J46,68,None,J46 - J45,66,None,Wednesday
02/03/2022,9,J43|44 - J45,70,None,J45 - J43|44,69,Roadworks,Wednesday
02/03/2022,9,J42 - J43|44,63,None,J43|44 - J42,70,None,Wednesday
02/03/2022,9,J41 - J42,61,None,J42 - J41,67,None,Wednesday
02/03/2022,9,J40 - J41,64,None,J41 - J40,61,None,Wednesday
02/03/2022,9,J39- J40,64,None,J40 - J39,61,None,Wednesday
02/03/2022,9,J38 - J39,61,None,J39 - J38,64,None,Wednesday
02/03/2022,9,J37 - J38,62,None,J38 - J37,58,None,Wednesday
02/03/2022,9,J36 - J37,64,None,J37 - J36,57,None,Wednesday
02/03/2022,9,J35A - J36,64,None,J36 - J35A,64,None,Wednesday
02/03/2022,9,J35 - J35A,64,None,J35A - J35,65,None,Wednesday
02/03/2022,9,J34 - J35,66,None,J35 - J34,67,None,Wednesday
02/03/2022,9,J33 - J34,59,None,J34 - J33,59,None,Wednesday
02/03/2022,9,J32 - J33,56,None,J33 - J32,57,None,Wednesday
02/03/2022,9,J31 - J32,56,None,J32 - J31,57,None,Wednesday
02/03/2022,9,J30 - J31,64,None,J31 - J30,63,None,Wednesday
02/03/2022,9,J29A - J30,61,None,J30 - J29A,69,None,Wednesday
02/03/2022,9,J29 - J29A,66,None,J29A - J29,66,None,Wednesday
02/03/2022,9,J28 - J29,70,None,J29 - J28,65,None,Wednesday
02/03/2022,9,J27 - J28,67,None,J28 - J27,67,None,Wednesday
02/03/2022,9,J26 - J27,66,None,J27 - J26,64,None,Wednesday
02/03/2022,9,J25 - J26,70,None,J26 - J25,70,None,Wednesday
02/03/2022,9,J24A -J25,69,None,J25 - J24A,69,None,Wednesday
02/03/2022,9,J24 - J24A,67,None,J24A - J24,68,None,Wednesday
02/03/2022,9,J23A - J24,66,None,J24 - J23A,64,Roadworks,Wednesday
02/03/2022,9,J23 - J23A,66,None,J23A - J23,66,Roadworks,Wednesday
02/03/2022,9,J22 - J23,65,None,J23 - J22,66,None,Wednesday
02/03/2022,9,J21A - J22,69,None,J22 - J21A,65,None,Wednesday
02/03/2022,9,J21- J21A,69,None,J21A - J21,69,Roadworks,Wednesday
02/03/2022,9,J20 - J21,69,None,J21 - J20,68,Roadworks,Wednesday
02/03/2022,9,J19 - J20,70,None,J20 - J19,69,None,Wednesday
02/03/2022,9,J18 - J19,69,None,J19 - J18,69,None,Wednesday
02/03/2022,9,J17 - J18,69,None,J18 - J17,68,None,Wednesday
02/03/2022,9,J16 - J17,69,None,J17 - J16,67,None,Wednesday
02/03/2022,9,J15A - J16,63,None,J16 - J15A,67,None,Wednesday
02/03/2022,9,J15 - J15A,35,None,J15A - J15,68,Roadworks,Wednesday
02/03/2022,9,J14 - J15,61,Roadworks,J15 - J14,60,Roadworks,Wednesday
02/03/2022,9,J13 - J14,64,Incident,J14 - J13,65,Roadworks,Wednesday
02/03/2022,9,J12 - J13,64,Roadworks,J13 - J12,67,None,Wednesday
02/03/2022,9,J11A -  J12,40,None,J12 - J11A,70,None,Wednesday
02/03/2022,9,J11 - J11A,51,None,J11A - J11,66,None,Wednesday
02/03/2022,9,J10 - J11,70,None,J11 - J10,69,None,Wednesday
02/03/2022,9,J9 - J10,69,None,J10 - J9,65,None,Wednesday
02/03/2022,9,J8 -J9,66,None,J9 - J8,62,None,Wednesday
02/03/2022,9,J7 - J8,66,None,J8 - J7,64,None,Wednesday
02/03/2022,9,J6A -  J7,68,None,J7 - J6A,64,None,Wednesday
02/03/2022,9,J6 - J6A,67,None,J6A - J6,69,None,Wednesday
02/03/2022,9,J5 - J6,69,None,J6 - J5,70,None,Wednesday
02/03/2022,9,J4 - J5,69,Roadworks,J5 - J4,70,None,Wednesday
02/03/2022,9,J2 - J4,69,None,J4 - J2,70,None,Wednesday
02/03/2022,9,J1 - J2,65,None,J2 - J1,67,None,Wednesday
02/03/2022,12,J47- J48,70,None,J48 - J47,70,None,Wednesday
02/03/2022,12,J46 - J47,70,None,J47 - J46,69,None,Wednesday
02/03/2022,12,J45 -J46,70,None,J46 - J45,70,None,Wednesday
02/03/2022,12,J43|44 - J45,68,None,J45 - J43|44,70,None,Wednesday
02/03/2022,12,J42 - J43|44,68,None,J43|44 - J42,69,None,Wednesday
02/03/2022,12,J41 - J42,69,None,J42 - J41,68,None,Wednesday
02/03/2022,12,J40 - J41,66,None,J41 - J40,67,None,Wednesday
02/03/2022,12,J39- J40,67,None,J40 - J39,68,None,Wednesday
02/03/2022,12,J38 - J39,70,None,J39 - J38,70,None,Wednesday
02/03/2022,12,J37 - J38,70,None,J38 - J37,70,None,Wednesday
02/03/2022,12,J36 - J37,70,None,J37 - J36,70,None,Wednesday
02/03/2022,12,J35A - J36,69,None,J36 - J35A,68,None,Wednesday
02/03/2022,12,J35 - J35A,70,None,J35A - J35,69,None,Wednesday
02/03/2022,12,J34 - J35,68,None,J35 - J34,67,None,Wednesday
02/03/2022,12,J33 - J34,62,None,J34 - J33,62,None,Wednesday
02/03/2022,12,J32 - J33,62,None,J33 - J32,65,None,Wednesday
02/03/2022,12,J31 - J32,67,None,J32 - J31,66,None,Wednesday
02/03/2022,12,J30 - J31,69,None,J31 - J30,69,None,Wednesday
02/03/2022,12,J29A - J30,68,None,J30 - J29A,70,None,Wednesday
02/03/2022,12,J29 - J29A,70,None,J29A - J29,68,None,Wednesday
02/03/2022,12,J28 - J29,70,None,J29 - J28,70,None,Wednesday
02/03/2022,12,J27 - J28,70,None,J28 - J27,70,None,Wednesday
02/03/2022,12,J26 - J27,68,None,J27 - J26,70,None,Wednesday
02/03/2022,12,J25 - J26,69,None,J26 - J25,69,None,Wednesday
02/03/2022,12,J24A -J25,70,None,J25 - J24A,54,None,Wednesday
02/03/2022,12,J24 - J24A,70,None,J24A - J24,37,None,Wednesday
02/03/2022,12,J23A - J24,66,None,J24 - J23A,55,None,Wednesday
02/03/2022,12,J23 - J23A,70,None,J23A - J23,67,None,Wednesday
02/03/2022,12,J22 - J23,70,None,J23 - J22,70,None,Wednesday
02/03/2022,12,J21A - J22,67,None,J22 - J21A,70,None,Wednesday
02/03/2022,12,J21- J21A,63,None,J21A - J21,70,None,Wednesday
02/03/2022,12,J20 - J21,69,None,J21 - J20,70,None,Wednesday
02/03/2022,12,J19 - J20,70,None,J20 - J19,70,None,Wednesday
02/03/2022,12,J18 - J19,70,None,J19 - J18,70,None,Wednesday
02/03/2022,12,J17 - J18,70,None,J18 - J17,70,None,Wednesday
02/03/2022,12,J16 - J17,67,None,J17 - J16,68,None,Wednesday
02/03/2022,12,J15A - J16,58,None,J16 - J15A,55,None,Wednesday
02/03/2022,12,J15 - J15A,57,None,J15A - J15,38,None,Wednesday
02/03/2022,12,J14 - J15,57,None,J15 - J14,3,None,Wednesday
02/03/2022,12,J13 - J14,59,None,J14 - J13,61,None,Wednesday
02/03/2022,12,J12 - J13,65,None,J13 - J12,65,None,Wednesday
02/03/2022,12,J11A -  J12,66,None,J12 - J11A,69,None,Wednesday
02/03/2022,12,J11 - J11A,64,None,J11A - J11,68,None,Wednesday
02/03/2022,12,J10 - J11,63,None,J11 - J10,67,None,Wednesday
02/03/2022,12,J9 - J10,67,None,J10 - J9,68,None,Wednesday
02/03/2022,12,J8 -J9,69,None,J9 - J8,66,None,Wednesday
02/03/2022,12,J7 - J8,61,None,J8 - J7,56,None,Wednesday
02/03/2022,12,J6A -  J7,67,None,J7 - J6A,68,None,Wednesday
02/03/2022,12,J6 - J6A,67,None,J6A - J6,70,None,Wednesday
02/03/2022,12,J5 - J6,66,None,J6 - J5,66,None,Wednesday
02/03/2022,12,J4 - J5,69,None,J5 - J4,68,None,Wednesday
02/03/2022,12,J2 - J4,70,None,J4 - J2,70,None,Wednesday
02/03/2022,12,J1 - J2,70,None,J2 - J1,59,None,Wednesday
02/03/2022,15,J47- J48,70,None,J48 - J47,65,None,Wednesday
02/03/2022,15,J46 - J47,68,Roadworks,J47 - J46,64,None,Wednesday
02/03/2022,15,J45 -J46,70,None,J46 - J45,62,None,Wednesday
02/03/2022,15,J43|44 - J45,65,None,J45 - J43|44,61,None,Wednesday
02/03/2022,15,J42 - J43|44,63,None,J43|44 - J42,70,None,Wednesday
02/03/2022,15,J41 - J42,62,None,J42 - J41,70,None,Wednesday
02/03/2022,15,J40 - J41,58,None,J41 - J40,70,Roadworks,Wednesday
02/03/2022,15,J39- J40,58,None,J40 - J39,66,Roadworks,Wednesday
02/03/2022,15,J38 - J39,68,None,J39 - J38,69,None,Wednesday
02/03/2022,15,J37 - J38,70,None,J38 - J37,70,None,Wednesday
02/03/2022,15,J36 - J37,70,None,J37 - J36,66,None,Wednesday
02/03/2022,15,J35A - J36,69,None,J36 - J35A,68,None,Wednesday
02/03/2022,15,J35 - J35A,56,Incident,J35A - J35,61,None,Wednesday
02/03/2022,15,J34 - J35,62,None,J35 - J34,62,None,Wednesday
02/03/2022,15,J33 - J34,64,None,J34 - J33,63,None,Wednesday
02/03/2022,15,J32 - J33,69,None,J33 - J32,58,Roadworks,Wednesday
02/03/2022,15,J31 - J32,68,None,J32 - J31,56,Roadworks,Wednesday
02/03/2022,15,J30 - J31,67,None,J31 - J30,57,Roadworks,Wednesday
02/03/2022,15,J29A - J30,52,Roadworks,J30 - J29A,59,None,Wednesday
02/03/2022,15,J29 - J29A,67,Roadworks,J29A - J29,56,None,Wednesday
02/03/2022,15,J28 - J29,62,Roadworks,J29 - J28,67,None,Wednesday
02/03/2022,15,J27 - J28,70,None,J28 - J27,67,None,Wednesday
02/03/2022,15,J26 - J27,70,None,J27 - J26,62,None,Wednesday
02/03/2022,15,J25 - J26,69,None,J26 - J25,60,None,Wednesday
02/03/2022,15,J24A -J25,69,None,J25 - J24A,63,Roadworks,Wednesday
02/03/2022,15,J24 - J24A,69,None,J24A - J24,62,None,Wednesday
02/03/2022,15,J23A - J24,69,None,J24 - J23A,31,Roadworks,Wednesday
02/03/2022,15,J23 - J23A,23,Congestion,J23A - J23,65,Roadworks,Wednesday
02/03/2022,15,J22 - J23,63,None,J23 - J22,63,Roadworks,Wednesday
02/03/2022,15,J21A - J22,60,None,J22 - J21A,62,None,Wednesday
02/03/2022,15,J21- J21A,59,None,J21A - J21,57,Roadworks,Wednesday
02/03/2022,15,J20 - J21,58,Roadworks,J21 - J20,60,Roadworks,Wednesday
02/03/2022,15,J19 - J20,62,None,J20 - J19,69,None,Wednesday
02/03/2022,15,J18 - J19,64,None,J19 - J18,68,None,Wednesday
02/03/2022,15,J17 - J18,58,None,J18 - J17,69,None,Wednesday
02/03/2022,15,J16 - J17,52,Incident,J17 - J16,64,None,Wednesday
02/03/2022,15,J15A - J16,55,None,J16 - J15A,58,None,Wednesday
02/03/2022,15,J15 - J15A,55,None,J15A - J15,58,Roadworks,Wednesday
02/03/2022,15,J14 - J15,2,Roadworks,J15 - J14,58,Roadworks,Wednesday
02/03/2022,15,J13 - J14,38,Roadworks,J14 - J13,69,Roadworks,Wednesday
02/03/2022,15,J12 - J13,56,None,J13 - J12,53,Roadworks,Wednesday
02/03/2022,15,J11A -  J12,68,Roadworks,J12 - J11A,63,None,Wednesday
02/03/2022,15,J11 - J11A,64,None,J11A - J11,59,None,Wednesday
02/03/2022,15,J10 - J11,63,None,J11 - J10,62,None,Wednesday
02/03/2022,15,J9 - J10,62,None,J10 - J9,61,None,Wednesday
02/03/2022,15,J8 -J9,64,None,J9 - J8,58,None,Wednesday
02/03/2022,15,J7 - J8,58,None,J8 - J7,53,Roadworks,Wednesday
02/03/2022,15,J6A -  J7,62,Roadworks,J7 - J6A,63,None,Wednesday
02/03/2022,15,J6 - J6A,57,None,J6A - J6,70,None,Wednesday
02/03/2022,15,J5 - J6,63,None,J6 - J5,70,None,Wednesday
02/03/2022,15,J4 - J5,54,Roadworks,J5 - J4,58,Roadworks,Wednesday
02/03/2022,15,J2 - J4,62,None,J4 - J2,65,Roadworks,Wednesday
02/03/2022,15,J1 - J2,59,None,J2 - J1,65,Roadworks,Wednesday
02/03/2022,18,J47- J48,65,None,J48 - J47,55,None,Wednesday
02/03/2022,18,J46 - J47,66,None,J47 - J46,70,None,Wednesday
02/03/2022,18,J45 -J46,68,None,J46 - J45,65,None,Wednesday
02/03/2022,18,J43|44 - J45,69,None,J45 - J43|44,69,None,Wednesday
02/03/2022,18,J42 - J43|44,70,None,J43|44 - J42,70,None,Wednesday
02/03/2022,18,J41 - J42,65,None,J42 - J41,62,None,Wednesday
02/03/2022,18,J40 - J41,56,None,J41 - J40,53,None,Wednesday
02/03/2022,18,J39- J40,62,None,J40 - J39,62,None,Wednesday
02/03/2022,18,J38 - J39,63,Roadworks,J39 - J38,62,None,Wednesday
02/03/2022,18,J37 - J38,60,Roadworks,J38 - J37,59,None,Wednesday
02/03/2022,18,J36 - J37,56,Roadworks,J37 - J36,63,None,Wednesday
02/03/2022,18,J35A - J36,56,None,J36 - J35A,62,None,Wednesday
02/03/2022,18,J35 - J35A,40,None,J35A - J35,64,None,Wednesday
02/03/2022,18,J34 - J35,66,None,J35 - J34,65,Roadworks,Wednesday
02/03/2022,18,J33 - J34,58,None,J34 - J33,56,Roadworks,Wednesday
02/03/2022,18,J32 - J33,56,None,J33 - J32,56,None,Wednesday
02/03/2022,18,J31 - J32,56,None,J32 - J31,55,None,Wednesday
02/03/2022,18,J30 - J31,66,None,J31 - J30,61,None,Wednesday
02/03/2022,18,J29A - J30,65,None,J30 - J29A,63,None,Wednesday
02/03/2022,18,J29 - J29A,64,None,J29A - J29,66,None,Wednesday
02/03/2022,18,J28 - J29,67,None,J29 - J28,60,None,Wednesday
02/03/2022,18,J27 - J28,67,None,J28 - J27,64,None,Wednesday
02/03/2022,18,J26 - J27,61,None,J27 - J26,61,None,Wednesday
02/03/2022,18,J25 - J26,69,None,J26 - J25,66,None,Wednesday
02/03/2022,18,J24A -J25,70,None,J25 - J24A,67,None,Wednesday
02/03/2022,18,J24 - J24A,68,None,J24A - J24,67,Roadworks,Wednesday
02/03/2022,18,J23A - J24,68,None,J24 - J23A,65,None,Wednesday
02/03/2022,18,J23 - J23A,70,None,J23A - J23,66,Roadworks,Wednesday
02/03/2022,18,J22 - J23,68,None,J23 - J22,66,Roadworks,Wednesday
02/03/2022,18,J21A - J22,66,None,J22 - J21A,67,None,Wednesday
02/03/2022,18,J21- J21A,65,None,J21A - J21,67,None,Wednesday
02/03/2022,18,J20 - J21,58,None,J21 - J20,66,None,Wednesday
02/03/2022,18,J19 - J20,61,None,J20 - J19,65,None,Wednesday
02/03/2022,18,J18 - J19,70,Roadworks,J19 - J18,64,None,Wednesday
02/03/2022,18,J17 - J18,66,None,J18 - J17,65,None,Wednesday
02/03/2022,18,J16 - J17,65,None,J17 - J16,65,Roadworks,Wednesday
02/03/2022,18,J15A - J16,64,None,J16 - J15A,68,Roadworks,Wednesday
02/03/2022,18,J15 - J15A,62,Roadworks,J15A - J15,62,None,Wednesday
02/03/2022,18,J14 - J15,57,None,J15 - J14,57,None,Wednesday
02/03/2022,18,J13 - J14,51,None,J14 - J13,61,None,Wednesday
02/03/2022,18,J12 - J13,59,Roadworks,J13 - J12,67,None,Wednesday
02/03/2022,18,J11A -  J12,67,Roadworks,J12 - J11A,63,None,Wednesday
02/03/2022,18,J11 - J11A,70,Roadworks,J11A - J11,67,None,Wednesday
02/03/2022,18,J10 - J11,70,None,J11 - J10,68,None,Wednesday
02/03/2022,18,J9 - J10,70,None,J10 - J9,70,None,Wednesday
02/03/2022,18,J8 -J9,66,None,J9 - J8,67,None,Wednesday
02/03/2022,18,J7 - J8,65,Roadworks,J8 - J7,67,None,Wednesday
02/03/2022,18,J6A -  J7,68,Roadworks,J7 - J6A,64,None,Wednesday
02/03/2022,18,J6 - J6A,70,Roadworks,J6A - J6,66,None,Wednesday
02/03/2022,18,J5 - J6,70,None,J6 - J5,68,None,Wednesday
02/03/2022,18,J4 - J5,70,None,J5 - J4,70,None,Wednesday
02/03/2022,18,J2 - J4,70,None,J4 - J2,70,None,Wednesday
02/03/2022,18,J1 - J2,70,None,J2 - J1,70,None,Wednesday
02/03/2022,21,J47- J48,60,None,J48 - J47,66,None,Wednesday
02/03/2022,21,J46 - J47,65,None,J47 - J46,70,None,Wednesday
02/03/2022,21,J45 -J46,69,None,J46 - J45,63,Roadworks,Wednesday
02/03/2022,21,J43|44 - J45,68,None,J45 - J43|44,60,Roadworks,Wednesday
02/03/2022,21,J42 - J43|44,67,Roadworks,J43|44 - J42,62,None,Wednesday
02/03/2022,21,J41 - J42,70,None,J42 - J41,67,None,Wednesday
02/03/2022,21,J40 - J41,70,None,J41 - J40,70,None,Wednesday
02/03/2022,21,J39- J40,69,None,J40 - J39,70,None,Wednesday
02/03/2022,21,J38 - J39,64,None,J39 - J38,70,None,Wednesday
02/03/2022,21,J37 - J38,65,None,J38 - J37,69,None,Wednesday
02/03/2022,21,J36 - J37,65,None,J37 - J36,70,None,Wednesday
02/03/2022,21,J35A - J36,67,None,J36 - J35A,61,None,Wednesday
02/03/2022,21,J35 - J35A,65,None,J35A - J35,55,Roadworks,Wednesday
02/03/2022,21,J34 - J35,32,Roadworks,J35 - J34,62,Roadworks,Wednesday
02/03/2022,21,J33 - J34,42,Roadworks,J34 - J33,55,None,Wednesday
02/03/2022,21,J32 - J33,58,None,J33 - J32,56,Roadworks,Wednesday
02/03/2022,21,J31 - J32,61,Roadworks,J32 - J31,53,None,Wednesday
02/03/2022,21,J30 - J31,56,Roadworks,J31 - J30,53,None,Wednesday
02/03/2022,21,J29A - J30,57,None,J30 - J29A,43,Roadworks,Wednesday
02/03/2022,21,J29 - J29A,65,Roadworks,J29A - J29,53,Roadworks,Wednesday
02/03/2022,21,J28 - J29,38,Roadworks,J29 - J28,67,None,Wednesday
02/03/2022,21,J27 - J28,56,None,J28 - J27,70,Roadworks,Wednesday
02/03/2022,21,J26 - J27,68,None,J27 - J26,65,Roadworks,Wednesday
02/03/2022,21,J25 - J26,69,None,J26 - J25,60,None,Wednesday
02/03/2022,21,J24A -J25,68,Roadworks,J25 - J24A,62,None,Wednesday
02/03/2022,21,J24 - J24A,68,Roadworks,J24A - J24,35,None,Wednesday
02/03/2022,21,J23A - J24,61,Roadworks,J24 - J23A,36,Roadworks,Wednesday
02/03/2022,21,J23 - J23A,70,Roadworks,J23A - J23,59,Roadworks,Wednesday
02/03/2022,21,J22 - J23,70,None,J23 - J22,54,None,Wednesday
02/03/2022,21,J21A - J22,66,None,J22 - J21A,61,None,Wednesday
02/03/2022,21,J21- J21A,56,None,J21A - J21,64,Roadworks,Wednesday
02/03/2022,21,J20 - J21,60,Roadworks,J21 - J20,60,Roadworks,Wednesday
02/03/2022,21,J19 - J20,70,None,J20 - J19,56,None,Wednesday
02/03/2022,21,J18 - J19,70,None,J19 - J18,69,None,Wednesday
02/03/2022,21,J17 - J18,70,None,J18 - J17,70,None,Wednesday
02/03/2022,21,J16 - J17,66,None,J17 - J16,65,None,Wednesday
